"","latitude","redirect_url","id","created","longitude","title","description","salary_is_predicted","contract_time","category.label","category.tag","company.display_name","location.display_name","location.__CLASS__","contract_type","salary_max","salary_min"
"1222",44.953022,"https://www.adzuna.com/land/ad/1872560510?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=47CE5A393EA3FED902C10F9EC144F5B4CDB3DA8A","1872560510","2020-12-09T22:45:58Z",-92.995215,"IT Analyst-ETL,SQL Data analyst","...  document resume, expected pay rate, work authorization, current location, LinkedIn and availability. Remote till April 2021 will review onsite availability later. 1) IT Analyst (ETL Data ...  Analyst) 1yr contract in Maplewood, MN (currently remote). This IT Analyst will be responsible for the technical analysis, design, implementation, and support of complex systems for data ...","0",NA,"IT Jobs","it-jobs","Javen Technologies, Inc","Maplewood, Ramsey County","Adzuna::API::Response::Location",NA,NA,NA
"1223",40.555448,"https://www.adzuna.com/land/ad/1864330632?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=B4BF0B0EDA90BAA928360F020023ED174982DE6B","1864330632","2020-12-05T17:27:27Z",-112.018011,"analyst","Merrick Bank Corporation, 10705 South Jordan Gateway, Suite 200, South Jordan, UT 84095, seeks Statistician to perform statistical analysis and implementation using statistical ...  Degree. Requires two years of experience as a Statistician. No travel required. For full description of duties and requirements and to apply go to https://merrickbank.com/About-Us ...","0",NA,"IT Jobs","it-jobs","merrick bank corporation","South Jordan, Salt Lake County","Adzuna::API::Response::Location",NA,NA,NA
"1224",40.597148,"https://www.adzuna.com/land/ad/1867647669?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=E1F2F33FF68B122A946EAFE2631A52E2A0939A54","1867647669","2020-12-07T17:09:12Z",-74.628332,"Business Systems Analyst/Business Data Analyst","Role Business Systems AnalystBusiness Data Analyst Location Bridgewater, NJ Employment Terms Fulltime with benefits Relocation Candidate can relocate BDA for requirements ...  management Data BA Strong SQL and Analysis Translate logical mapping to tech mappings ETL Ab Initio desirable Oracle AWS Tech Data Design Translate to requirement and data flows Perform ...","0","full_time","IT Jobs","it-jobs","Capgemini America, Inc.","Bridgewater, Somerset County","Adzuna::API::Response::Location",NA,NA,NA
"1225",35.232678,"https://www.adzuna.com/land/ad/1874369002?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=3035ED5EBE18C745155E7B6A0BB3121366E0E596","1874369002","2020-12-10T17:42:53Z",-80.846082,"Business Analyst / Data Analyst - Capital Market","-on Business Data Analyst with experience in creatingrefining business and functional requirements, data analysis, and documentation of Capital Markets middleoffice and backoffice systems ...  teams (US, India) Mandatory Skills Required 3 years of experience as a Business Analyst, Data Analyst, or related role 3 years of experience working in the capital markets domain area ...","0","full_time","IT Jobs","it-jobs","Capgemini America, Inc.","Charlotte, Mecklenburg County","Adzuna::API::Response::Location",NA,NA,NA
"1226",37.63049,"https://www.adzuna.com/land/ad/1866239395?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=4CA526B8EE108207C3662962D2E62E8C6F40B4D2","1866239395","2020-12-06T19:50:28Z",-122.411084,"Director, Data Science, YouTube","...  in data analysis or related field as a Statistician or Data Scientist.  10 years of experience in people management or leadership.  Experience with statistical software (e.g., R, Python ... , Computational Biology, Computer Science, Mathematics, Physics, Electrical Engineering, Industrial Engineering).  15 years of tech industry work experience as a statistician, bioinformatician ...","0",NA,"IT Jobs","it-jobs","YouTube","San Bruno, San Mateo County","Adzuna::API::Response::Location",NA,NA,NA
"1227",39.78966,"https://www.adzuna.com/land/ad/1866275577?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=8BB9FBE9048E9E28FD7D500ED316580A19F13FCD","1866275577","2020-12-06T20:39:47Z",-85.80042,"Statistician, M&Q",", the Statistician role is responsible for providing in-depth statistical support to Technical Services and Quality teams based at hubs, manufacturing sites, and associated laboratories ... . The Statistician will also work in close collaboration with the other TSMS statistician to drive statistics excellence within the M&Q function. The role will support the construction of control ...","0","full_time","Scientific & QA Jobs","scientific-qa-jobs","Elanco","Greenfield, Hancock County","Adzuna::API::Response::Location","permanent",NA,NA
"1228",42.305649,"https://www.adzuna.com/land/ad/1843037741?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=DF9416C8674E1A64CD066AEAA23A34899045B314","1843037741","2020-11-24T22:03:32Z",-83.171069,"Big Data Engineer / Data Analyst","Position Description: Responsible for building the data monitoring solution for the Enterprise data sources/products that are fully or partially transformed, Decoded ...  and standardized to support the data operational activities. Must work on all the data types across the enterprise including Mobility & Vehicle. Continuously increasing data monitoring coverage ...","0",NA,"IT Jobs","it-jobs","Optimal","Dearborn, Wayne County","Adzuna::API::Response::Location",NA,NA,NA
"1229",42.31865,"https://www.adzuna.com/land/ad/1835026843?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=8153ED065F91055B080B1D1D2E90635AE1DF4B5E","1835026843","2020-11-20T05:03:21Z",-87.859249,"Clinical Data Scientist","...  strategies. For assigned programs and studies, works with Data Warehouse Analyst, Statistical Programmer, Statistician and Testers to ensure context, accuracy and timeliness of work ...  , Instagram , YouTube and LinkedIn . Introduction : AbbVie Data Science is the best-in-class team within its cross-industry peer group and is responsible for bringing people, process ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","AbbVie","Downey, Lake County","Adzuna::API::Response::Location",NA,NA,NA
"1230",35.575716,"https://www.adzuna.com/land/ad/1875829988?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=B45CFB424B41075758B1D9970FBCE863034C9579","1875829988","2020-12-11T11:47:30Z",-80.886737,"Benefits Analyst","The Benefits Analyst is responsible for supporting on-going administration of retirement Defined Contribution Plans (401(k) and RAP) and Defined Benefit Plans, including ...  processing weekly and monthly funding, reporting, file error correction, and daily interaction with Plan record-keeper and internal benefits team. The duties also include data analysis ...","0",NA,"Unknown","unknown","SPECTRUM","Doolie, Iredell County","Adzuna::API::Response::Location",NA,NA,NA
"1231",35.311715,"https://www.adzuna.com/land/ad/1875829984?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=626E850153E623D9C86D2740793E643548352403","1875829984","2020-12-11T11:47:30Z",-80.64098,"Benefits Analyst","The Benefits Analyst is responsible for supporting on-going administration of retirement Defined Contribution Plans (401(k) and RAP) and Defined Benefit Plans, including ...  processing weekly and monthly funding, reporting, file error correction, and daily interaction with Plan record-keeper and internal benefits team. The duties also include data analysis ...","0",NA,"Unknown","unknown","SPECTRUM","Harrisburg, Cabarrus County","Adzuna::API::Response::Location",NA,NA,NA
"1232",34.662837,"https://www.adzuna.com/land/ad/1820828714?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=4F01B0BE162D89A5E7FAB322883DA2FA02C17351","1820828714","2020-11-13T12:30:29Z",-106.776416,"Senior Data Business Analyst","Job Description - Senior Data Business Analyst (REG02413)Job Description Senior Data Business Analyst-REG02413 Description JOB PURPOSE AND IMPACT The Senior Data Business Analyst ...  will develop new insights and understanding of business performance based on data and statistical methods. We seek a professional who will analyze external market dynamics and other data</…","0",NA,"IT Jobs","it-jobs","CARGILL","Belen, Valencia County","Adzuna::API::Response::Location",NA,NA,NA
"1233",33.755711,"https://www.adzuna.com/land/ad/1873815758?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=0AC6494EAF5FA9D08A97C9D7FE8D34F5CBAFBA14","1873815758","2020-12-10T12:25:05Z",-84.388372,"Analyst, Item Data Management","Position Description:POSITION PURPOSEThe Item Data Management Analyst is responsible for designing the product taxonomy, defining product attributes, and ensuring data quality ...  and data integrity for product data at The Home Depot. The Analyst will support Sr. Analysts on projects to increase IDM data consumption across Core Merchandising, and optimize prod…","0",NA,"IT Jobs","it-jobs","Home Depot","Atlanta, Fulton County","Adzuna::API::Response::Location",NA,NA,NA
"1234",NA,"https://www.adzuna.com/land/ad/1583119920?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=3304A2F35236788784A92E08FFB4B0C793E1C047","1583119920","2020-06-24T10:05:23Z",NA,"Principal Mathematical Statistician","...  the globe, each bringing distinct backgrounds and skill sets to the team. Nearly half of us are veterans. Your Opportunity: Principal Mathematical Statistician Required Experience: Must ...  and those reasonably derived from preceding tier Responsibilities: • Uses classical and modern statistical methods. • Analyzes and interprets data from various sources. • Compiles reports ...","0",NA,"IT Jobs","it-jobs","ManTech","US","Adzuna::API::Response::Location",NA,NA,NA
"1235",42.354856,"https://www.adzuna.com/land/ad/1870238931?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=7EB313D5B6DB08A0E54E0D921F4A9EE239DA21FC","1870238931","2020-12-08T20:37:05Z",-71.066119,"Senior Data Integration Analyst","Growing, global Boston-based investment firm seeks a talented, Data Analyst for its team This person would join a small team responsible for working with the business stakeholders ...  candidates should have:  BS in Math, Comp Sci, Statistics, Science (MS/MA preferred)  5-8 yrs professional relevant experience as a data focused BSAN or data analyst in buy-side financial ...","0",NA,"IT Jobs","it-jobs","WinterWyman","Boston, Suffolk County","Adzuna::API::Response::Location",NA,NA,NA
"1236",38.906704,"https://www.adzuna.com/land/ad/1820825218?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=62BFE41228718FE14219B53685B299AF5B4FEB6D","1820825218","2020-11-13T12:29:36Z",-77.041912,"Senior Data Analyst/Modeler","...  in operational capabilities and support analytics and reporting projects. The Senior Data Analyst/Modeler is a highly trained professional who will become an expert in our source data and lead ...  the data mapping effort to migrate the data into our new enterprise data platform. The Senior Data Analyst/Modeler will use his/her technical expertise and work…","0",NA,"IT Jobs","it-jobs","Comtech","Washington, Montgomery County","Adzuna::API::Response::Location",NA,NA,NA
"1237",39.64879,"https://www.adzuna.com/land/ad/1868132797?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=AC5F5896E9474BA0810B10C9BEDC5790F74B6439","1868132797","2020-12-07T22:34:52Z",-105.014832,"Data Reporting Analyst","Job Description SNI has teamed with a valued client on a Data Reporting Analyst role. The Data Reporting Analyst should have strong SSRS, MySQL and SSIS skills. The Data Reporting ...  Analyst should also be able to create SQL reports and dashboards. Key Responsibilities The Data Reporting Analyst should have experience with the creation of difficult t-SQL stat…","0","full_time","IT Jobs","it-jobs","SNI Technology","Cherry Hills Village, Arapahoe County","Adzuna::API::Response::Location",NA,NA,NA
"1238",29.918447,"https://www.adzuna.com/land/ad/1681169318?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=3F938322E56F8AD53CCFCF715DD5D405FB00AA34","1681169318","2020-08-31T23:27:35Z",-96.258873,"System Analyst (Kubernetes, Docker)","...  and security of digital currency to people all over the world. Join our team and find out how Visa is everywhere you want to be. Job Description The Systems Analyst a.k.a. Application ...","0","full_time","IT Jobs","it-jobs","Visa","Austin County, Texas","Adzuna::API::Response::Location",NA,NA,NA
"1239",37.798085,"https://www.adzuna.com/land/ad/1820833324?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=6CBAF035C84D96BF1B3FDCB6903B7540EC118611","1820833324","2020-11-13T12:31:45Z",-122.466538,"Senior Business Data Analyst","Job Description - Senior Business Data Analyst (7300)Senior Business Data Analyst - (7300)Job Description As the market leader in providing financial services to the world’s most ...  to support all sales focused aspects of our tech and life science banking practices. The Senior Business Data Analyst position will be integral to the Sales Operations organization ...","0",NA,"IT Jobs","it-jobs","SVB Financial Group","San Francisco, California","Adzuna::API::Response::Location",NA,NA,NA
"1240",37.390494,"https://www.adzuna.com/land/ad/1820834459?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=656D247681DE569E18851250D8E2CAA2353099E7","1820834459","2020-11-13T12:32:08Z",-121.885434,"Senior Analyst, Data Science","The Role:Roku is looking for a Senior Analyst, Data Science to play an instrumental role in helping Roku to continue it’s success by providing insightful segmentation, analysis ...  of platform and behavioral trends, and A|B testing.Senior Analyst, Data Science need not only strong technical abilities to retrieve, manipulate, analyze, and visualize data but also ...","0",NA,"IT Jobs","it-jobs","Roku","San Jose, Santa Clara County","Adzuna::API::Response::Location",NA,NA,NA
"1241",37.798085,"https://www.adzuna.com/land/ad/1820205895?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=173CE96C5EDD6F560139B99B40754592AF9949CA","1820205895","2020-11-13T06:18:36Z",-122.466538,"Business Analyst - Data and Analytics","...  experience in one or more of these domains: Business Intelligence/Data G overnance/Advanced Analytics (AI/ML, Data Science, Data Mining), preferably as a Business Analyst/Data Analyst ...  and establishing best in class business analysis practices. Establishing training and onboarding/mentoring material for Jr. Business Analyst Continuous innovation with deep learning ...","0",NA,"IT Jobs","it-jobs","Careerbuilder US","San Francisco, California","Adzuna::API::Response::Location",NA,NA,NA
"1242",29.918447,"https://www.adzuna.com/land/ad/1734821865?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=FB7D0645EA8718B14C80CD78C8066611C6BF0F68","1734821865","2020-10-01T04:08:27Z",-96.258873,"Sr Systems Analyst - DevOps","...  and security of digital currency to people all over the world. Join our team and find out how Visa is everywhere you want to be. Job Description The Sr Systems Analyst a.k.a. Application ...","0","full_time","IT Jobs","it-jobs","Visa","Austin County, Texas","Adzuna::API::Response::Location",NA,NA,NA
"1243",33.308771,"https://www.adzuna.com/land/ad/1843061459?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=D1FE8CA864F7073A9096D7542F9AC332161F2C88","1843061459","2020-11-24T22:10:13Z",-111.921403,"System / Data Analyst - Collibra","Kelly IT is hiring a System/Data Analyst with Collibra experience for a 4 month project in Phoenix, AZ. For consideration, please email your updated resume to the recruiter ...  at tauri.hayeskellyservices.com and reference Job ID 3164058 System/Data Analyst - Collibra Phoenix, AZ 11/2020-3/2021 Rate: $45/hr on W2 only Description: We are looking for a System Analyst/Data Analyst</stron…","0",NA,"IT Jobs","it-jobs","Careerbuilder US","Chandler, Maricopa County","Adzuna::API::Response::Location",NA,NA,NA
"1244",40.245664,"https://www.adzuna.com/land/ad/1860716469?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=DD289B6AAAE6E11E5D5738BDC987EB33EC0E762B","1860716469","2020-12-03T22:14:48Z",-74.845997,"Data Entry Analyst","Piper Companies is currently seeking a Data Entry Analyst with a leading Pharmaceutical Technology Company located in Yardley, PA. This is a great entry level opportunity ...  with room for growth within the organization. Responsibilities for the Data Entry Analyst Responsible for pulling data from Excel into chart form. Analyzing data within Excel You will also ...","0","full_time","IT Jobs","it-jobs","Zachary Piper Solutions, LLC","Yardley, Bucks County","Adzuna::API::Response::Location",NA,NA,NA
"1245",42.548171,"https://www.adzuna.com/land/ad/1832670126?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=922224491D24898EB490ADE09311807466541BDA","1832670126","2020-11-19T04:11:03Z",-71.172447,"Sr. Data Quality Analyst","...  Analyst to join our to support our Enterprise Data Governance (EDG) initiatives focused on our team's capabilities around data discovery, data enrichment, data quality and data analytics ... . This is a remote position and can be located position can be located anywhere in the U.S. The Sr Data Quality Analyst role will collaborate with the business line an…","0",NA,"IT Jobs","it-jobs","Charles River","Wilmington, Middlesex County","Adzuna::API::Response::Location",NA,NA,NA
"1246",35.232678,"https://www.adzuna.com/land/ad/1874840401?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=E54A5E47370EA0C853CDDFF2DE752C259F924AAB","1874840401","2020-12-10T22:47:16Z",-80.846082,"Senior Data Analyst",", and forward-thinking organization, apply now. We are currently seeking a Senior Data Analyst to join our team in Charlotte, North Carolina (US-NC), United States (US). Positionaposs General ...  and governance routines supporting the completeness and accuracy of data consumed by downstream stakeholders. Supervising junior data analysts to ensure work product is completed accurately ...","0","full_time","Accounting & Finance Jobs","accounting-finance-jobs","NTT DATA Corporation","Charlotte, Mecklenburg County","Adzuna::API::Response::Location",NA,NA,NA
"1247",34.165357,"https://www.adzuna.com/land/ad/1870539585?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=2F52D1A9517AEA66772DF3CDFBF00750EFE8E61A","1870539585","2020-12-09T00:53:05Z",-118.608975,"Data Reporting Analyst","Description Data Analysis SQL Excel VBA .NET T-SQL Data Analyst Robert Half Technology is looking for a Data Reporting Analyst that is to working for their client in Woodland ...  Hills that is in the Financial industry. The position will start off remote and there will be some on-site meetings next year when their office is open. The Data Reporting Analyst ...","0","full_time","IT Jobs","it-jobs","Robert Half","Woodland Hills, Los Angeles County","Adzuna::API::Response::Location",NA,NA,NA
"1248",NA,"https://www.adzuna.com/land/ad/1746584266?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=B129B72B4B2528D9404A417F99F40B673EE455AF","1746584266","2020-10-06T19:44:41Z",NA,"Business Analyst (Data)","Business Analyst Seeking an experienced Business Analyst for the Revenue Recon Team. Experience needed BA who can perform analysis, mapping, and data validationreconciliation. Has ...  mailto?subjectBusiness Analyst (Data) ...","0","full_time","IT Jobs","it-jobs","Bravo Technical Resources","US","Adzuna::API::Response::Location",NA,NA,NA
"1249",37.798085,"https://www.adzuna.com/land/ad/1878843216?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=89F47D04C0FF54C571FBF6E781ECEFDD14F0F2E1","1878843216","2020-12-13T04:59:33Z",-122.466538,"Senior Analyst - Data Insights","...  our team.About the roleThe Global Sustainability Sr. Analyst is responsible for supporting Gap Inc. social and environmental sustainability initiatives in the areas of progress ...  tracking, data analysis, operations and communications. Duties include data gathering, analysis, and dissemination of program progress and insights. Audiences for this include the Global ...","0",NA,"Retail Jobs","retail-jobs","Gap","San Francisco, California","Adzuna::API::Response::Location",NA,NA,NA
"1250",26.027582,"https://www.adzuna.com/land/ad/1830243460?se=4KlDaDs96xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=71FCB694998170328D2EC8702632EFD22E9C8918","1830243460","2020-11-18T04:08:59Z",-80.126109,"Analyst, Master Data Management","Job Description - Analyst, Master Data Management (MIR00001776)Analyst, Master Data Management - MIR00001776 Description As SGWS transitions from the analog world of the past ... , suppliers, vendors, sales representatives, and 3rd party partners).The MDM, Analyst I is responsible for the execution of MDM operational processes and the support of data policies ...","0",NA,"IT Jobs","it-jobs","Southern Wine & Spirits","Hollywood, Broward County","Adzuna::API::Response::Location",NA,NA,NA
"1251",32.798895,"https://www.adzuna.com/land/ad/1830243474?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=278269C01AD551BA338AE6036299F5ADB3DCA694","1830243474","2020-11-18T04:08:59Z",-96.767002,"Analyst, Master Data Management","Job Description - Analyst, Master Data Management (MIR00001776)Analyst, Master Data Management - MIR00001776 Description As SGWS transitions from the analog world of the past ... , suppliers, vendors, sales representatives, and 3rd party partners).The MDM, Analyst I is responsible for the execution of MDM operational processes and the support of data policies ...","0",NA,"IT Jobs","it-jobs","Southern Wine & Spirits","Dallas, Texas","Adzuna::API::Response::Location",NA,NA,NA
"1252",34.128581,"https://www.adzuna.com/land/ad/1834408427?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=F021C8D17674FEE826760BA66B05DD473957730C","1834408427","2020-11-19T22:39:27Z",-84.294854,"Data Analyst IV","The Opportunity We are seeking a talented Data Analyst IV to lead strategic projects and other data quality remediation planning. This position serves as a team lead, mentors all ...  other levels of data analysts and serves as an advisor to our business in matters of data, reporting and business intelligence. The Data Analyst IV advises on technology industry …","0","full_time","IT Jobs","it-jobs","Co Op Financial Services","Alpharetta, Fulton County","Adzuna::API::Response::Location",NA,NA,NA
"1253",33.92034,"https://www.adzuna.com/land/ad/1853759288?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=71A3F000F949AC6A1FBE33B145304666B46867BA","1853759288","2020-12-01T00:26:48Z",-81.08986,"Analyst, Data / Database III","LUr Looking for Data / Database Analyst Cotract on W2(Only Citizens or Green Card) Please find the Job Description Below: 1. Objective of the project to verify and validate ...  that ETLs and data transformations of Key Data flows are conducted according to business requirements and documented design 2. Proficient in ETL and Integration Technologies ( ETL ...","0",NA,"IT Jobs","it-jobs","Experis","Pineridge, Lexington County","Adzuna::API::Response::Location",NA,NA,NA
"1254",33.995436,"https://www.adzuna.com/land/ad/1864885052?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=70FBBDE9AF084F4BF719D3D4744DD832D2843ECD","1864885052","2020-12-06T00:23:31Z",-118.399869,"Senior Data Analyst","Description SQL Python Power BI Senior Data Analyst Robert Half Technology is looking for a Data Analyst that is open to working for their client in Culver City ...  in Power BI. The tasks for the Senior Data Analyst position includes developing dashboards using Power BI, running SQL queries to resolve issues, and utilizing Python to pull data from ...","0",NA,"IT Jobs","it-jobs","Robert Half","Culver City, Los Angeles County","Adzuna::API::Response::Location",NA,NA,NA
"1255",37.798085,"https://www.adzuna.com/land/ad/1877232140?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=C4C7E16D7893FF260FE19E2CB5021AEC9A91F88A","1877232140","2020-12-12T04:25:05Z",-122.466538,"Senior Data Analyst (Remote)","...  to help billions of people lead healthy, joyful, and productive lives.If our mission resonates with you, please consider applyingAbout the Role The Senior Data Analyst will work closely ...  analyses, recommendations, and reporting to a wide variety of stakeholders with the goal of achieving business level goals.As a Senior Data Analyst, you will help cultivate a data ...","0",NA,"IT Jobs","it-jobs","Elevate Labs","San Francisco, California","Adzuna::API::Response::Location",NA,NA,NA
"1256",40.245664,"https://www.adzuna.com/land/ad/1878325267?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=86CA75455839C23CDAF1AE1B89A034AB50C796F4","1878325267","2020-12-12T21:11:57Z",-74.845997,"Data Entry Analyst","Data Entry Analyst - Yardley, PA 19067 My client, a pharmaceutical technology company in Yardley, PA, is seeking a Data Entry Analyst for a 3 to 6 month contract to hire ...  opportunity. Responsibilities include Taking data from Excel into chart form Analyzing data in Excel Creating graphs, graphics and charts in PowerPoint Qualifications include At least 1 year ...","0","full_time","IT Jobs","it-jobs","Zachary Piper Solutions, LLC","Yardley, Bucks County","Adzuna::API::Response::Location",NA,NA,NA
"1257",37.378535,"https://www.adzuna.com/land/ad/1876060286?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=B09B22D602FAA28358A03F63567D5C6C5547A052","1876060286","2020-12-11T12:53:23Z",-122.086585,"LookML Data Analyst","Minimum Required Skills Lookml, Looker, Data Analytics, Data Analyst If you are a LookML Data Analyst with experience, please read on Please only Apply if you have experience ...  What You Need for this Position - LookML - Looker - Data Analytics - Data AnalystSo, if you are a LookML Data Analyst with experience, please apply today Applicants m…","0","full_time","IT Jobs","it-jobs","CyberCoders","Mountain View, Santa Clara County","Adzuna::API::Response::Location",NA,NA,NA
"1258",33.45,"https://www.adzuna.com/land/ad/1871588470?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=3136A7CB032C2657B799197503B9630C1316FF6D","1871588470","2020-12-09T12:39:58Z",-112.07,"Data Warehouse Analyst","Minimum Required Skills Data Warehouse Analyst, Business Intelligence, Talend, Power BI, DB2, Python (Scripting Language) If you are a Data Warehouse Analyst with experience ... , please read on A hardworking analyst with a flair for consulting with and supporting client with their enterprise reporting, data integration, and data analytic needs, including ...","0","full_time","IT Jobs","it-jobs","CyberCoders","Phoenix, Maricopa County","Adzuna::API::Response::Location",NA,NA,NA
"1259",39.9693,"https://www.adzuna.com/land/ad/1871384738?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=EABC6B288A9A55362D602BEC2B169C96426C715D","1871384738","2020-12-09T10:53:23Z",-86.165002,"Data Reporting Analyst","Description A client of ours in Carmel, IN is currently seeking to hire a full time Data Reporting Analyst. The Data Reporting Analyst will analyze and audit financial customer ...  data, and create better reporting efficiency and dashboard visuals using SQL queries and Tableau. This is a full time direct hire opportunity, and the Data Reporting Analyst will work ...","0","full_time","IT Jobs","it-jobs","Robert Half","Carmel, Hamilton County","Adzuna::API::Response::Location",NA,NA,NA
"1260",36.172489,"https://www.adzuna.com/land/ad/1829924031?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=80F7A7F8653949113E9E099A5722FBEBB627D1EB","1829924031","2020-11-18T00:43:40Z",-86.780596,"Data Reporting Analyst","Description Robert Half is immediately seeking a Sr. Data Analyst to join a brand new opening with a client of ours located in the greater Nashville, TN area. This individual ...  an IT Data Analyst Data Scientist. Technical Needs 1. Background as a Data Analysis, Equity, Business Analyst - functionaltechnical specs to the teams. 2. SQL reporting experience 3 ...","0","full_time","IT Jobs","it-jobs","Robert Half","Nashville, Davidson County","Adzuna::API::Response::Location",NA,NA,NA
"1261",41.266108,"https://www.adzuna.com/land/ad/1878852833?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=06A688128485626A46B186FC828FE0757555B1FC","1878852833","2020-12-13T05:24:59Z",-95.933046,"Data Conversion Analyst","What does a great Data Conversion Analyst do? The Data Conversion team works directly with new clients to convert their existing credit card portfolios onto Fiserv processing ...  platforms. The team, comprised of project managers, data analysts, and conversion programmers perform an initial review of a converting client's data files, develop an extensive list ...","0","full_time","IT Jobs","it-jobs","Fiserv","Omaha, Douglas County","Adzuna::API::Response::Location",NA,NA,NA
"1262",37.445797,"https://www.adzuna.com/land/ad/1841587960?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=AAE68477508ADB90441B10D341A0771B72A6C947","1841587960","2020-11-24T04:14:41Z",-122.157575,"Product Data Analyst (Contract)","...  and Houston, Texas. For more information, visit www.bill.com or follow billcom.The RoleOur Product Data team is growing We’re looking for an exceptional Product Data Analyst contractor ...  to join us and help use data to shape the future direction of our products and to drive the growth of our business. You'll work with a team of product analysts and data scientists who ...","0",NA,"IT Jobs","it-jobs","Bill.Com","Palo Alto, Santa Clara County","Adzuna::API::Response::Location",NA,NA,NA
"1263",38.88828,"https://www.adzuna.com/land/ad/1819928389?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=DA143F311E0EF2202D3B51BC5AC9224EB2B82E8F","1819928389","2020-11-13T04:01:56Z",-77.18096,"Senior Contract Data Analyst","Overview Amyx is seeking to hire a Senior Contract Data Analyst located in Falls Church, VA. The successful candidate must have A 4-year course of study leading to a bachelor ...  and/or contractor employee in the GS-1102 series or equivalent capacity as a contract specialist/administrator or procurement analyst. Responsibilities Responsibilities and Skills:Extensive ...","0",NA,"Energy, Oil & Gas Jobs","energy-oil-gas-jobs","Amyx","Falls Church City, Virginia","Adzuna::API::Response::Location",NA,NA,NA
